name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
VCF0490a,STRING,1972-2004 menção 3: aspecto positivo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0490a,1972-2004 mention 3: like about Republican presidential cand,1972-2004 mención 3: aspecto positivo sobre el candidato presidencial republicano
VCF0490b,STRING,1972-2004 menção 3: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0490b,1972-2004 mention 3: like about Republican presidential cand collapsed,1972-2004 mención 3: aspecto positivo sobre el candidato presidencial republicano agrupado
VCF0490c,STRING,1952-1968 menção 3: aspecto positivo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0490c,1952-1968 mention 3: like about Republican presidential cand,1952-1968 mención 3: aspecto positivo sobre el candidato presidencial republicano
VCF0490d,STRING,1952-1968 menção 3: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0490d,1952-1968 mention 3: like about Republican presidential cand collapsed,1952-1968 mención 3: aspecto positivo sobre el candidato presidencial republicano agrupado
VCF0491a,STRING,1972-2004 menção 4: aspecto positivo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0491a,1972-2004 mention 4: like about Republican presidential cand,1972-2004 mención 4: aspecto positivo sobre el candidato presidencial republicano
VCF0491b,STRING,1972-2004 menção 4: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0491b,1972-2004 mention 4: like about Republican presidential cand collapsed,1972-2004 mención 4: aspecto positivo sobre el candidato presidencial republicano agrupado
VCF0491c,STRING,1952-1968 menção 4: aspecto positivo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0491c,1952-1968 mention 4: like about Republican presidential cand,1952-1968 mención 4: aspecto positivo sobre el candidato presidencial republicano
VCF0491d,STRING,1952-1968 menção 4: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0491d,1952-1968 mention 4: like about Republican presidential cand collapsed,1952-1968 mención 4: aspecto positivo sobre el candidato presidencial republicano agrupado
VCF0492a,STRING,1972-2004 menção 5: aspecto positivo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0492a,1972-2004 mention 5: like about Republican presidential cand,1972-2004 mención 5: aspecto positivo sobre el candidato presidencial republicano
VCF0492b,STRING,1972-2004 menção 5: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0492b,1972-2004 mention 5: like about Republican presidential cand collapsed,1972-2004 mención 5: aspecto positivo sobre el candidato presidencial republicano agrupado
VCF0492c,STRING,1952-1968 menção 5: aspecto positivo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0492c,1952-1968 mention 5: like about Republican presidential cand,1952-1968 mención 5: aspecto positivo sobre el candidato presidencial republicano
VCF0492d,STRING,1952-1968 menção 5: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0492d,1952-1968 mention 5: like about Republican presidential cand collapsed,1952-1968 mención 5: aspecto positivo sobre el candidato presidencial republicano agrupado
VCF0493,STRING,Tem aspectos negativos sobre o candidato presidencial republicano,,yes,,,no,,VCF0493,Dislikes anything about Republican presidential cand,Tiene aspectos negativos sobre el candidato presidencial republicano
VCF0494a,STRING,1972-2004 menção 1: aspecto negativo sobre o candidato presidencial republicano,,yes,,,no,,VCF0494a,1972-2004 mention 1: dislike about Republican presidential cand,1972-2004 mención 1: aspecto negativo sobre el candidato presidencial republicano
VCF0494b,STRING,1972-2004 menção 1: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0494b,1972-2004 mention 1: dislike about Republican presidential cand collapsed,1972-2004 mención 1: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0494c,STRING,1952-1968 menção 1: aspecto negativo sobre o candidato presidencial republicano,,yes,,,no,,VCF0494c,1952-1968 mention 1: dislike about Republican presidential cand,1952-1968 mención 1: aspecto negativo sobre el candidato presidencial republicano
VCF0494d,STRING,1952-1968 menção 1: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0494d,1952-1968 mention 1: dislike about Republican presidential cand collapsed,1952-1968 mención 1: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0495a,STRING,1972-2004 menção 2: aspecto negativo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0495a,1972-2004 mention 2: dislike about Republican presidential cand,1972-2004 mención 2: aspecto negativo sobre el candidato presidencial republicano
VCF0495b,STRING,1972-2004 menção 2: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0495b,1972-2004 mention 2: dislike about Republican presidential cand collapsed,1972-2004 mención 2: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0495c,STRING,1952-1968 menção 2: aspecto negativo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0495c,1952-1968 mention 2: dislike about Republican presidential cand,1952-1968 mención 2: aspecto negativo sobre el candidato presidencial republicano
VCF0495d,STRING,1952-1968 menção 2: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0495d,1952-1968 mention 2: dislike about Republican presidential cand collapsed,1952-1968 mención 2: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0496a,STRING,1972-2004 menção 3: aspecto negativo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0496a,1972-2004 mention 3: dislike about Republican presidential cand,1972-2004 mención 3: aspecto negativo sobre el candidato presidencial republicano
VCF0496b,STRING,1972-2004 menção 3: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0496b,1972-2004 mention 3: dislike about Republican presidential cand collapsed,1972-2004 mención 3: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0496c,STRING,1952-1968 menção 3: aspecto negativo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0496c,1952-1968 mention 3: dislike about Republican presidential cand,1952-1968 mención 3: aspecto negativo sobre el candidato presidencial republicano
VCF0496d,STRING,1952-1968 menção 3: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0496d,1952-1968 mention 3: dislike about Republican presidential cand collapsed,1952-1968 mención 3: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0497a,STRING,1972-2004 menção 4: aspecto negativo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0497a,1972-2004 mention 4: dislike about Republican presidential cand,1972-2004 mención 4: aspecto negativo sobre el candidato presidencial republicano
VCF0497b,STRING,1972-2004 menção 4: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0497b,1972-2004 mention 4: dislike about Republican presidential cand collapsed,1972-2004 mención 4: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0497c,STRING,1952-1968 menção 4: aspecto negativo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0497c,1952-1968 mention 4: dislike about Republican presidential cand,1952-1968 mención 4: aspecto negativo sobre el candidato presidencial republicano
VCF0497d,STRING,1952-1968 menção 4: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0497d,1952-1968 mention 4: dislike about Republican presidential cand collapsed,1952-1968 mención 4: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0498a,STRING,1972-2004 menção 5: aspecto negativo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0498a,1972-2004 mention 5: dislike about Republican presidential cand,1972-2004 mención 5: aspecto negativo sobre el candidato presidencial republicano
VCF0498b,STRING,1972-2004 menção 5: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0498b,1972-2004 mention 5: dislike about Republican presidential cand collapsed,1972-2004 mención 5: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0498c,STRING,1952-1968 menção 5: aspecto negativo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0498c,1952-1968 mention 5: dislike about Republican presidential cand,1952-1968 mención 5: aspecto negativo sobre el candidato presidencial republicano
VCF0498d,STRING,1952-1968 menção 5: aspecto negativo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0498d,1952-1968 mention 5: dislike about Republican presidential cand collapsed,1952-1968 mención 5: aspecto negativo sobre el candidato presidencial republicano agrupado
VCF0501,STRING,Diferença entre os principais partidos,,yes,,,no,,VCF0501,Difference between major parties,Diferencia entre los principales partidos
VCF0502,STRING,Qual dos principais partidos é mais conservador 3 categorias,,yes,,,no,,VCF0502,Which major party is more conservative 3- category,Cuál de los principales partidos es más conservador 3 categorías
VCF0502a,STRING,Qual dos principais partidos é mais conservador 4 categorias,,yes,,,no,,VCF0502a,Which major party is more conservative 4- category,Cuál de los principales partidos es más conservador 4 categorías
VCF0503,STRING,Partido Democrata - escala liberal-conservador,,yes,,,no,,VCF0503,Democratic party- liberal-conservative scale,Partido Demócrata - escala liberal-conservador
VCF0504,STRING,Partido Republicano - escala liberal-conservador,,yes,,,no,,VCF0504,Republican party- liberal-conservative scale,Partido Republicano - escala liberal-conservador
VCF0507,STRING,Qual partido é favorável à ajuda do governo com assistência médica,,yes,,,no,,VCF0507,Which party favors government help with medical care,Qué partido favorece la ayuda del gobierno con la atención médica
VCF0508,STRING,Partido Democrata - escala de seguro de saúde governamental,,yes,,,no,,VCF0508,Democratic party- government health insurance scale,Partido Demócrata - escala de seguro de salud gubernamental
VCF0509,STRING,Partido Republicano - escala de seguro de saúde governamental,,yes,,,no,,VCF0509,Republican party- government health insurance scale,Partido Republicano - escala de seguro de salud gubernamental
VCF0512,STRING,Qual partido é favorável a empregos garantidos e padrão de vida,,yes,,,no,,VCF0512,Which party favors guaranteed jobs and standard of living,Qué partido favorece empleos garantizados y nivel de vida
VCF0513,STRING,Partido Democrata - escala de empregos e padrão de vida garantidos,,yes,,,no,,VCF0513,Democratic party- guaranteed jobs-living scale,Partido Demócrata - escala de empleos y nivel de vida garantizados
VCF0514,STRING,Partido Republicano - escala de empregos e padrão de vida garantidos,,yes,,,no,,VCF0514,Republican party- guaranteed jobs-living scale,Partido Republicano - escala de empleos y nivel de vida garantizados
VCF0517,STRING,Partido Democrata - escala de ajuda aos negros,,yes,,,no,,VCF0517,Democratic party- aid to blacks scale,Partido Demócrata - escala de ayuda a los negros
VCF0518,STRING,Partido Republicano - escala de ajuda aos negros,,yes,,,no,,VCF0518,Republican party- aid to blacks scale,Partido Republicano - escala de ayuda a los negros
VCF0521,STRING,Qual partido é favorável a um governo mais forte,,yes,,,no,,VCF0521,Which party favors stronger government,Qué partido favorece un gobierno más fuerte
VCF0521a,STRING,"Qual partido é favorável a um governo mais forte, com opção ""sem opinião""",,yes,,,no,,VCF0521a,Which party favors stronger government w/ no opinion,"Qué partido favorece un gobierno más fuerte, con opción ""sin opinión"""
VCF0522,STRING,Qual partido melhor evitará a guerra/uma guerra maior,,yes,,,no,,VCF0522,Which party will best avoid war/bigger war,Qué partido evitará mejor la guerra/una guerra mayor
VCF0523,STRING,Qual partido é favorável ao corte de gastos militares,,yes,,,no,,VCF0523,Which party favors military spending cut,Qué partido favorece el recorte del gasto militar
VCF0524,STRING,Partido Democrata - escala de direitos dos acusados,,yes,,,no,,VCF0524,Democratic party- rights of accused scale,Partido Demócrata - escala de derechos de los acusados
VCF0525,STRING,Partido Republicano - escala de direitos dos acusados,,yes,,,no,,VCF0525,Republican party- rights of accused scale,Partido Republicano - escala de derechos de los acusados
VCF0528,STRING,Partido Democrata - escala de agitação urbana,,yes,,,no,,VCF0528,Democratic party- urban unrest scale,Partido Demócrata - escala de disturbios urbanos
VCF0529,STRING,Partido Republicano - escala de agitação urbana,,yes,,,no,,VCF0529,Republican party- urban unrest scale,Partido Republicano - escala de disturbios urbanos
VCF0533,STRING,Partido Democrata - escala de transporte escolar obrigatório (busing),,yes,,,no,,VCF0533,Democratic party- school busing scale,Partido Demócrata - escala de transporte escolar obligatorio (busing)
VCF0534,STRING,Partido Republicano - escala de transporte escolar obrigatório (busing),,yes,,,no,,VCF0534,Republican party- school busing scale,Partido Republicano - escala de transporte escolar obligatorio (busing)
VCF0537,STRING,Partido Democrata - escala de papel igualitário das mulheres,,yes,,,no,,VCF0537,Democratic party- women equal role scale,Partido Demócrata - escala de rol igualitario de las mujeres
VCF0538,STRING,Partido Republicano - escala de papel igualitário das mulheres,,yes,,,no,,VCF0538,Republican party- women equal role scale,Partido Republicano - escala de rol igualitario de las mujeres
