product,year,variable,start_col,width,stata_type,source_label
death,2008,educ2003,63,1,byte,Education (2003 revision)
death,2008,educflag,64,1,byte,Education reporting flag
death,2008,monthdth,65,2,byte,Month of Death
death,2008,sex,69,1,str1,Sex
death,2008,age,70,4,int,Detail Age
death,2008,ageflag,74,1,byte,Age Substitution Flag
death,2008,ager52,75,2,byte,Age Recode 52
death,2008,ager27,77,2,byte,Age Recode 27
death,2008,ager12,79,2,byte,Age Recode 12
death,2008,ager22,81,2,byte,Infant Age Recode 22
death,2008,placdth,83,1,byte,Place of Death and Decedent's Status
death,2008,marstat,84,1,str1,Marital Status
death,2008,weekday,85,1,byte,Day of Week of Death
death,2008,year,102,4,int,Current Data Year
death,2008,injwork,106,1,str1,Injury at Work
death,2008,mandeath,107,1,byte,Manner of death
death,2008,methdisp,108,1,str1,Method of disposition
death,2008,autopsy,109,1,str1,Autopsy
death,2008,activity,144,1,byte,Activity code
death,2008,injury,145,1,byte,Place of Injury for Causes W00-Y34 except Y06.- and Y07.-
death,2008,ucod,146,4,str4,ICD Code (10th Revision)
death,2008,ucr358,150,3,int,358 Cause Recode
death,2008,ucr113,154,3,int,113 Cause Recode
death,2008,ucr130,157,3,int,130 Cause Recode
death,2008,ucr39,160,2,byte,39 Cause Recode
death,2008,eanum,163,2,byte,Number of Entity-Axis Conditions
death,2008,econdp_1,165,1,byte,Part/line number on certificate 1
death,2008,econds_1,166,1,byte,Sequence of condition within part/line 1
death,2008,enicon_1,167,4,str4,Condition code 1
death,2008,econdp_2,172,1,byte,Part/line number on certificate 2
death,2008,econds_2,173,1,byte,Sequence of condition within part/line 2
death,2008,enicon_2,174,4,str4,Condition code 2
death,2008,econdp_3,179,1,byte,Part/line number on certificate 3
death,2008,econds_3,180,1,byte,Sequence of condition within part/line 3
death,2008,enicon_3,181,4,str4,Condition code 3
death,2008,econdp_4,186,1,byte,Part/line number on certificate 4
death,2008,econds_4,187,1,byte,Sequence of condition within part/line 4
death,2008,enicon_4,188,4,str4,Condition code 4
death,2008,econdp_5,193,1,byte,Part/line number on certificate 5
death,2008,econds_5,194,1,byte,Sequence of condition within part/line 5
death,2008,enicon_5,195,4,str4,Condition code 5
death,2008,econdp_6,200,1,byte,Part/line number on certificate 6
death,2008,econds_6,201,1,byte,Sequence of condition within part/line 6
death,2008,enicon_6,202,4,str4,Condition code 6
death,2008,econdp_7,207,1,byte,Part/line number on certificate 7
death,2008,econds_7,208,1,byte,Sequence of condition within part/line 7
death,2008,enicon_7,209,4,str4,Condition code 7
death,2008,econdp_8,214,1,byte,Part/line number on certificate 8
death,2008,econds_8,215,1,byte,Sequence of condition within part/line 8
death,2008,enicon_8,216,4,str4,Condition code 8
death,2008,econdp_9,221,1,byte,Part/line number on certificate 9
death,2008,econds_9,222,1,byte,Sequence of condition within part/line 9
death,2008,enicon_9,223,4,str4,Condition code 9
death,2008,econdp_10,228,1,byte,Part/line number on certificate 10
death,2008,econds_10,229,1,byte,Sequence of condition within part/line 10
death,2008,enicon_10,230,4,str4,Condition code 10
death,2008,econdp_11,235,1,byte,Part/line number on certificate 11
death,2008,econds_11,236,1,byte,Sequence of condition within part/line 11
death,2008,enicon_11,237,4,str4,Condition code 11
death,2008,econdp_12,242,1,byte,Part/line number on certificate 12
death,2008,econds_12,243,1,byte,Sequence of condition within part/line 12
death,2008,enicon_12,244,4,str4,Condition code 12
death,2008,econdp_13,249,1,byte,Part/line number on certificate 13
death,2008,econds_13,250,1,byte,Sequence of condition within part/line 13
death,2008,enicon_13,251,4,str4,Condition code 13
death,2008,econdp_14,256,1,byte,Part/line number on certificate 14
death,2008,econds_14,257,1,byte,Sequence of condition within part/line 14
death,2008,enicon_14,258,4,str4,Condition code 14
death,2008,econdp_15,263,1,byte,Part/line number on certificate 15
death,2008,econds_15,264,1,byte,Sequence of condition within part/line 15
death,2008,enicon_15,265,4,str4,Condition code 15
death,2008,econdp_16,270,1,byte,Part/line number on certificate 16
death,2008,econds_16,271,1,byte,Sequence of condition within part/line 16
death,2008,enicon_16,272,4,str4,Condition code 16
death,2008,econdp_17,277,1,byte,Part/line number on certificate 17
death,2008,econds_17,278,1,byte,Sequence of condition within part/line 17
death,2008,enicon_17,279,4,str4,Condition code 17
death,2008,econdp_18,284,1,byte,Part/line number on certificate 18
death,2008,econds_18,285,1,byte,Sequence of condition within part/line 18
death,2008,enicon_18,286,4,str4,Condition code 18
death,2008,econdp_19,291,1,byte,Part/line number on certificate 19
death,2008,econds_19,292,1,byte,Sequence of condition within part/line 19
death,2008,enicon_19,293,4,str4,Condition code 19
death,2008,econdp_20,298,1,byte,Part/line number on certificate 20
death,2008,econds_20,299,1,byte,Sequence of condition within part/line 20
death,2008,enicon_20,300,4,str4,Condition code 20
death,2008,ranum,341,2,byte,Number of Record-Axis Conditions
death,2008,record_1,344,4,str4,Condition 1
death,2008,record_2,349,4,str4,Condition 2
death,2008,record_3,354,4,str4,Condition 3
death,2008,record_4,359,4,str4,Condition 4
death,2008,record_5,364,4,str4,Condition 5
death,2008,record_6,369,4,str4,Condition 6
death,2008,record_7,374,4,str4,Condition 7
death,2008,record_8,379,4,str4,Condition 8
death,2008,record_9,384,4,str4,Condition 9
death,2008,record_10,389,4,str4,Condition 10
death,2008,record_11,394,4,str4,Condition 11
death,2008,record_12,399,4,str4,Condition 12
death,2008,record_13,404,4,str4,Condition 13
death,2008,record_14,409,4,str4,Condition 14
death,2008,record_15,414,4,str4,Condition 15
death,2008,record_16,419,4,str4,Condition 16
death,2008,record_17,424,4,str4,Condition 17
death,2008,record_18,429,4,str4,Condition 18
death,2008,record_19,434,4,str4,Condition 19
death,2008,record_20,439,4,str4,Condition 20
death,2008,race,445,2,byte,Detail Race
death,2008,brace,447,1,byte,Bridged Race Flag
death,2008,raceimp,448,1,byte,Race Imputation Flag
death,2008,racer3,449,1,byte,Race Recode 3
death,2008,racer5,450,1,byte,Race Recode 5
death,2008,hispanic,484,3,int,Hispanic Origin
death,2008,hspanicr,488,1,byte,Hispanic Origin/Race Recode
death,2009,restatus,20,1,byte,Resident Status
death,2009,educ1989,61,2,byte,Education (1989 revision)
death,2009,educ2003,63,1,byte,Education (2003 revision)
death,2009,educflag,64,1,byte,Education reporting flag
death,2009,monthdth,65,2,byte,Month of Death
death,2009,sex,69,1,str1,Sex
death,2009,age,70,4,int,Detail Age
death,2009,ageflag,74,1,byte,Age Substitution Flag
death,2009,ager52,75,2,byte,Age Recode 52
death,2009,ager27,77,2,byte,Age Recode 27
death,2009,ager12,79,2,byte,Age Recode 12
death,2009,ager22,81,2,byte,Infant Age Recode 22
death,2009,placdth,83,1,byte,Place of Death and Decedent's Status
death,2009,marstat,84,1,str1,Marital Status
death,2009,weekday,85,1,byte,Day of Week of Death
death,2009,year,102,4,int,Current Data Year
death,2009,injwork,106,1,str1,Injury at Work
death,2009,mandeath,107,1,byte,Manner of death
death,2009,methdisp,108,1,str1,Method of disposition
death,2009,autopsy,109,1,str1,Autopsy
death,2009,activity,144,1,byte,Activity code
death,2009,injury,145,1,byte,Place of Injury for Causes W00-Y34 except Y06.- and Y07.-
death,2009,ucod,146,4,str4,ICD Code (10th Revision)
death,2009,ucr358,150,3,int,358 Cause Recode
death,2009,ucr113,154,3,int,113 Cause Recode
death,2009,ucr130,157,3,int,130 Cause Recode
death,2009,ucr39,160,2,byte,39 Cause Recode
death,2009,eanum,163,2,byte,Number of Entity-Axis Conditions
death,2009,econdp_1,165,1,byte,Part/line number on certificate 1
death,2009,econds_1,166,1,byte,Sequence of condition within part/line 1
death,2009,enicon_1,167,4,str4,Condition code 1
death,2009,econdp_2,172,1,byte,Part/line number on certificate 2
death,2009,econds_2,173,1,byte,Sequence of condition within part/line 2
death,2009,enicon_2,174,4,str4,Condition code 2
death,2009,econdp_3,179,1,byte,Part/line number on certificate 3
death,2009,econds_3,180,1,byte,Sequence of condition within part/line 3
death,2009,enicon_3,181,4,str4,Condition code 3
death,2009,econdp_4,186,1,byte,Part/line number on certificate 4
death,2009,econds_4,187,1,byte,Sequence of condition within part/line 4
death,2009,enicon_4,188,4,str4,Condition code 4
death,2009,econdp_5,193,1,byte,Part/line number on certificate 5
death,2009,econds_5,194,1,byte,Sequence of condition within part/line 5
death,2009,enicon_5,195,4,str4,Condition code 5
death,2009,econdp_6,200,1,byte,Part/line number on certificate 6
death,2009,econds_6,201,1,byte,Sequence of condition within part/line 6
death,2009,enicon_6,202,4,str4,Condition code 6
death,2009,econdp_7,207,1,byte,Part/line number on certificate 7
death,2009,econds_7,208,1,byte,Sequence of condition within part/line 7
death,2009,enicon_7,209,4,str4,Condition code 7
death,2009,econdp_8,214,1,byte,Part/line number on certificate 8
death,2009,econds_8,215,1,byte,Sequence of condition within part/line 8
death,2009,enicon_8,216,4,str4,Condition code 8
death,2009,econdp_9,221,1,byte,Part/line number on certificate 9
death,2009,econds_9,222,1,byte,Sequence of condition within part/line 9
death,2009,enicon_9,223,4,str4,Condition code 9
death,2009,econdp_10,228,1,byte,Part/line number on certificate 10
death,2009,econds_10,229,1,byte,Sequence of condition within part/line 10
death,2009,enicon_10,230,4,str4,Condition code 10
death,2009,econdp_11,235,1,byte,Part/line number on certificate 11
death,2009,econds_11,236,1,byte,Sequence of condition within part/line 11
death,2009,enicon_11,237,4,str4,Condition code 11
death,2009,econdp_12,242,1,byte,Part/line number on certificate 12
death,2009,econds_12,243,1,byte,Sequence of condition within part/line 12
death,2009,enicon_12,244,4,str4,Condition code 12
death,2009,econdp_13,249,1,byte,Part/line number on certificate 13
death,2009,econds_13,250,1,byte,Sequence of condition within part/line 13
death,2009,enicon_13,251,4,str4,Condition code 13
death,2009,econdp_14,256,1,byte,Part/line number on certificate 14
death,2009,econds_14,257,1,byte,Sequence of condition within part/line 14
death,2009,enicon_14,258,4,str4,Condition code 14
death,2009,econdp_15,263,1,byte,Part/line number on certificate 15
death,2009,econds_15,264,1,byte,Sequence of condition within part/line 15
death,2009,enicon_15,265,4,str4,Condition code 15
death,2009,econdp_16,270,1,byte,Part/line number on certificate 16
death,2009,econds_16,271,1,byte,Sequence of condition within part/line 16
death,2009,enicon_16,272,4,str4,Condition code 16
death,2009,econdp_17,277,1,byte,Part/line number on certificate 17
death,2009,econds_17,278,1,byte,Sequence of condition within part/line 17
death,2009,enicon_17,279,4,str4,Condition code 17
death,2009,econdp_18,284,1,byte,Part/line number on certificate 18
death,2009,econds_18,285,1,byte,Sequence of condition within part/line 18
death,2009,enicon_18,286,4,str4,Condition code 18
death,2009,econdp_19,291,1,byte,Part/line number on certificate 19
death,2009,econds_19,292,1,byte,Sequence of condition within part/line 19
death,2009,enicon_19,293,4,str4,Condition code 19
death,2009,econdp_20,298,1,byte,Part/line number on certificate 20
death,2009,econds_20,299,1,byte,Sequence of condition within part/line 20
death,2009,enicon_20,300,4,str4,Condition code 20
death,2009,ranum,341,2,byte,Number of Record-Axis Conditions
death,2009,record_1,344,4,str4,Condition 1
death,2009,record_2,349,4,str4,Condition 2
death,2009,record_3,354,4,str4,Condition 3
death,2009,record_4,359,4,str4,Condition 4
death,2009,record_5,364,4,str4,Condition 5
death,2009,record_6,369,4,str4,Condition 6
death,2009,record_7,374,4,str4,Condition 7
death,2009,record_8,379,4,str4,Condition 8
death,2009,record_9,384,4,str4,Condition 9
death,2009,record_10,389,4,str4,Condition 10
death,2009,record_11,394,4,str4,Condition 11
death,2009,record_12,399,4,str4,Condition 12
death,2009,record_13,404,4,str4,Condition 13
death,2009,record_14,409,4,str4,Condition 14
death,2009,record_15,414,4,str4,Condition 15
death,2009,record_16,419,4,str4,Condition 16
death,2009,record_17,424,4,str4,Condition 17
death,2009,record_18,429,4,str4,Condition 18
death,2009,record_19,434,4,str4,Condition 19
death,2009,record_20,439,4,str4,Condition 20
death,2009,race,445,2,byte,Detail Race
death,2009,brace,447,1,byte,Bridged Race Flag
death,2009,raceimp,448,1,byte,Race Imputation Flag
death,2009,racer3,449,1,byte,Race Recode 3
death,2009,racer5,450,1,byte,Race Recode 5
death,2009,hispanic,484,3,int,Hispanic Origin
death,2009,hspanicr,488,1,byte,Hispanic Origin/Race Recode
death,2010,restatus,20,1,byte,Resident Status
death,2010,educ1989,61,2,byte,Education (1989 revision)
death,2010,educ2003,63,1,byte,Education (2003 revision)
death,2010,educflag,64,1,byte,Education reporting flag
death,2010,monthdth,65,2,byte,Month of Death
death,2010,sex,69,1,str1,Sex
death,2010,age,70,4,int,Detail Age
death,2010,ageflag,74,1,byte,Age Substitution Flag
death,2010,ager52,75,2,byte,Age Recode 52
death,2010,ager27,77,2,byte,Age Recode 27
death,2010,ager12,79,2,byte,Age Recode 12
death,2010,ager22,81,2,byte,Infant Age Recode 22
death,2010,placdth,83,1,byte,Place of Death and Decedent's Status
death,2010,marstat,84,1,str1,Marital Status
death,2010,weekday,85,1,byte,Day of Week of Death
death,2010,year,102,4,int,Current Data Year
death,2010,injwork,106,1,str1,Injury at Work
death,2010,mandeath,107,1,byte,Manner of death
death,2010,methdisp,108,1,str1,Method of disposition
death,2010,autopsy,109,1,str1,Autopsy
death,2010,activity,144,1,byte,Activity code
death,2010,injury,145,1,byte,Place of Injury for Causes W00-Y34 except Y06.- and Y07.-
death,2010,ucod,146,4,str4,ICD Code (10th Revision)
death,2010,ucr358,150,3,int,358 Cause Recode
death,2010,ucr113,154,3,int,113 Cause Recode
death,2010,ucr130,157,3,int,130 Cause Recode
death,2010,ucr39,160,2,byte,39 Cause Recode
death,2010,eanum,163,2,byte,Number of Entity-Axis Conditions
death,2010,econdp_1,165,1,byte,Part/line number on certificate 1
death,2010,econds_1,166,1,byte,Sequence of condition within part/line 1
death,2010,enicon_1,167,4,str4,Condition code 1
death,2010,econdp_2,172,1,byte,Part/line number on certificate 2
death,2010,econds_2,173,1,byte,Sequence of condition within part/line 2
death,2010,enicon_2,174,4,str4,Condition code 2
death,2010,econdp_3,179,1,byte,Part/line number on certificate 3
death,2010,econds_3,180,1,byte,Sequence of condition within part/line 3
death,2010,enicon_3,181,4,str4,Condition code 3
death,2010,econdp_4,186,1,byte,Part/line number on certificate 4
death,2010,econds_4,187,1,byte,Sequence of condition within part/line 4
death,2010,enicon_4,188,4,str4,Condition code 4
death,2010,econdp_5,193,1,byte,Part/line number on certificate 5
death,2010,econds_5,194,1,byte,Sequence of condition within part/line 5
death,2010,enicon_5,195,4,str4,Condition code 5
death,2010,econdp_6,200,1,byte,Part/line number on certificate 6
death,2010,econds_6,201,1,byte,Sequence of condition within part/line 6
death,2010,enicon_6,202,4,str4,Condition code 6
death,2010,econdp_7,207,1,byte,Part/line number on certificate 7
death,2010,econds_7,208,1,byte,Sequence of condition within part/line 7
death,2010,enicon_7,209,4,str4,Condition code 7
death,2010,econdp_8,214,1,byte,Part/line number on certificate 8
death,2010,econds_8,215,1,byte,Sequence of condition within part/line 8
