product,year,column,bigquery_type,measurement_unit,source_variable,sentinels,note
birth,2011,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2012,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2013,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2014,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2015,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2016,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2017,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2018,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2019,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2020,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2021,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2022,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2023,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,2024,mother_race_hispanic_code,STRING,,mracehisp,,"combined race/Hispanic recode, 2003-2024"
birth,1968,mother_nativity_code,STRING,,,,
birth,1970,mother_nativity_code,STRING,,,,
birth,1971,mother_nativity_code,STRING,,,,
birth,1972,mother_nativity_code,STRING,,,,
birth,1973,mother_nativity_code,STRING,,,,
birth,1974,mother_nativity_code,STRING,,,,
birth,1975,mother_nativity_code,STRING,,,,
birth,1976,mother_nativity_code,STRING,,,,
birth,1977,mother_nativity_code,STRING,,,,
birth,1978,mother_nativity_code,STRING,,,,
birth,1979,mother_nativity_code,STRING,,,,
birth,1980,mother_nativity_code,STRING,,,,
birth,1981,mother_nativity_code,STRING,,,,
birth,1982,mother_nativity_code,STRING,,,,
birth,1983,mother_nativity_code,STRING,,,,
birth,1984,mother_nativity_code,STRING,,,,
birth,1985,mother_nativity_code,STRING,,,,
birth,1986,mother_nativity_code,STRING,,,,
birth,1987,mother_nativity_code,STRING,,,,
birth,1988,mother_nativity_code,STRING,,,,
birth,1989,mother_nativity_code,STRING,,,,
birth,1990,mother_nativity_code,STRING,,,,
birth,1991,mother_nativity_code,STRING,,,,
birth,1992,mother_nativity_code,STRING,,,,
birth,1993,mother_nativity_code,STRING,,,,
birth,1994,mother_nativity_code,STRING,,,,
birth,1995,mother_nativity_code,STRING,,,,
birth,1996,mother_nativity_code,STRING,,,,
birth,1997,mother_nativity_code,STRING,,,,
birth,1998,mother_nativity_code,STRING,,,,
birth,1999,mother_nativity_code,STRING,,,,
birth,2000,mother_nativity_code,STRING,,,,
birth,2001,mother_nativity_code,STRING,,,,
birth,2002,mother_nativity_code,STRING,,,,
birth,2003,mother_nativity_code,STRING,,mbstate_rec,,
birth,2004,mother_nativity_code,STRING,,mbstate_rec,,
birth,2005,mother_nativity_code,STRING,,,,
birth,2006,mother_nativity_code,STRING,,,,
birth,2007,mother_nativity_code,STRING,,,,
birth,2008,mother_nativity_code,STRING,,,,
birth,2009,mother_nativity_code,STRING,,,,
birth,2010,mother_nativity_code,STRING,,,,
birth,2011,mother_nativity_code,STRING,,,,
birth,2012,mother_nativity_code,STRING,,,,
birth,2013,mother_nativity_code,STRING,,,,
birth,2014,mother_nativity_code,STRING,,mbstate_rec,,
birth,2015,mother_nativity_code,STRING,,mbstate_rec,,
birth,2016,mother_nativity_code,STRING,,mbstate_rec,,
birth,2017,mother_nativity_code,STRING,,mbstate_rec,,
birth,2018,mother_nativity_code,STRING,,mbstate_rec,,
birth,2019,mother_nativity_code,STRING,,mbstate_rec,,
birth,2020,mother_nativity_code,STRING,,mbstate_rec,,
birth,2021,mother_nativity_code,STRING,,mbstate_rec,,
birth,2022,mother_nativity_code,STRING,,mbstate_rec,,
birth,2023,mother_nativity_code,STRING,,mbstate_rec,,
birth,2024,mother_nativity_code,STRING,,mbstate_rec,,
birth,1968,mother_marital_status,STRING,,,,
birth,1970,mother_marital_status,STRING,,,,
birth,1971,mother_marital_status,STRING,,,,
birth,1972,mother_marital_status,STRING,,,,
birth,1973,mother_marital_status,STRING,,,,
birth,1974,mother_marital_status,STRING,,,,
birth,1975,mother_marital_status,STRING,,,,
birth,1976,mother_marital_status,STRING,,,,
birth,1977,mother_marital_status,STRING,,,,
birth,1978,mother_marital_status,STRING,,dmar,,
birth,1979,mother_marital_status,STRING,,dmar,,
birth,1980,mother_marital_status,STRING,,dmar,,
birth,1981,mother_marital_status,STRING,,dmar,,
birth,1982,mother_marital_status,STRING,,dmar,,
birth,1983,mother_marital_status,STRING,,dmar,,
birth,1984,mother_marital_status,STRING,,dmar,,
birth,1985,mother_marital_status,STRING,,dmar,,
birth,1986,mother_marital_status,STRING,,dmar,,
birth,1987,mother_marital_status,STRING,,dmar,,
birth,1988,mother_marital_status,STRING,,dmar,,
birth,1989,mother_marital_status,STRING,,dmar,,
birth,1990,mother_marital_status,STRING,,dmar,,
birth,1991,mother_marital_status,STRING,,dmar,,
birth,1992,mother_marital_status,STRING,,dmar,,
birth,1993,mother_marital_status,STRING,,dmar,,
birth,1994,mother_marital_status,STRING,,dmar,,
birth,1995,mother_marital_status,STRING,,dmar,,
birth,1996,mother_marital_status,STRING,,dmar,,
birth,1997,mother_marital_status,STRING,,dmar,,
birth,1998,mother_marital_status,STRING,,dmar,,
birth,1999,mother_marital_status,STRING,,dmar,,
birth,2000,mother_marital_status,STRING,,dmar,,
birth,2001,mother_marital_status,STRING,,dmar,,
birth,2002,mother_marital_status,STRING,,dmar,,
birth,2003,mother_marital_status,STRING,,mar,,
birth,2004,mother_marital_status,STRING,,mar,,
birth,2005,mother_marital_status,STRING,,mar,,
birth,2006,mother_marital_status,STRING,,mar,,
birth,2007,mother_marital_status,STRING,,mar,,
birth,2008,mother_marital_status,STRING,,mar,,
birth,2009,mother_marital_status,STRING,,mar,,
birth,2010,mother_marital_status,STRING,,mar,,
birth,2011,mother_marital_status,STRING,,mar,,
birth,2012,mother_marital_status,STRING,,mar,,
birth,2013,mother_marital_status,STRING,,mar,,
birth,2014,mother_marital_status,STRING,,dmar,,
birth,2015,mother_marital_status,STRING,,dmar,,
birth,2016,mother_marital_status,STRING,,dmar,,
birth,2017,mother_marital_status,STRING,,dmar,,
birth,2018,mother_marital_status,STRING,,dmar,,
birth,2019,mother_marital_status,STRING,,dmar,,
birth,2020,mother_marital_status,STRING,,dmar,,
birth,2021,mother_marital_status,STRING,,dmar,,
birth,2022,mother_marital_status,STRING,,dmar,,
birth,2023,mother_marital_status,STRING,,dmar,,
birth,2024,mother_marital_status,STRING,,dmar,,
birth,1968,father_age_years,INT64,year,,99,
birth,1970,father_age_years,INT64,year,dfage,99,
birth,1971,father_age_years,INT64,year,dfage,99,
birth,1972,father_age_years,INT64,year,dfage,99,
birth,1973,father_age_years,INT64,year,dfage,99,
birth,1974,father_age_years,INT64,year,dfage,99,
birth,1975,father_age_years,INT64,year,dfage,99,
birth,1976,father_age_years,INT64,year,dfage,99,
birth,1977,father_age_years,INT64,year,dfage,99,
birth,1978,father_age_years,INT64,year,dfage,99,
birth,1979,father_age_years,INT64,year,dfage,99,
birth,1980,father_age_years,INT64,year,dfage,99,
birth,1981,father_age_years,INT64,year,dfage,99,
birth,1982,father_age_years,INT64,year,dfage,99,
birth,1983,father_age_years,INT64,year,dfage,99,
birth,1984,father_age_years,INT64,year,dfage,99,
birth,1985,father_age_years,INT64,year,dfage,99,
birth,1986,father_age_years,INT64,year,dfage,99,
birth,1987,father_age_years,INT64,year,dfage,99,
birth,1988,father_age_years,INT64,year,dfage,99,
birth,1989,father_age_years,INT64,year,dfage,99,
birth,1990,father_age_years,INT64,year,dfage,99,
birth,1991,father_age_years,INT64,year,dfage,99,
birth,1992,father_age_years,INT64,year,dfage,99,
birth,1993,father_age_years,INT64,year,dfage,99,
birth,1994,father_age_years,INT64,year,dfage,99,
birth,1995,father_age_years,INT64,year,dfage,99,
birth,1996,father_age_years,INT64,year,dfage,99,
birth,1997,father_age_years,INT64,year,dfage,99,
birth,1998,father_age_years,INT64,year,dfage,99,
birth,1999,father_age_years,INT64,year,dfage,99,
birth,2000,father_age_years,INT64,year,dfage,99,
birth,2001,father_age_years,INT64,year,dfage,99,
birth,2002,father_age_years,INT64,year,dfage,99,
birth,2003,father_age_years,INT64,year,,99,
birth,2004,father_age_years,INT64,year,fagecomb,99,
birth,2005,father_age_years,INT64,year,fagecomb,99,
birth,2006,father_age_years,INT64,year,fagecomb,99,
birth,2007,father_age_years,INT64,year,fagecomb,99,
birth,2008,father_age_years,INT64,year,fagecomb,99,
birth,2009,father_age_years,INT64,year,fagecomb,99,
birth,2010,father_age_years,INT64,year,fagecomb,99,
birth,2011,father_age_years,INT64,year,fagecomb,99,
birth,2012,father_age_years,INT64,year,fagecomb,99,
birth,2013,father_age_years,INT64,year,fagecomb,99,
birth,2014,father_age_years,INT64,year,fagecomb,99,
birth,2015,father_age_years,INT64,year,fagecomb,99,
birth,2016,father_age_years,INT64,year,fagecomb,99,
birth,2017,father_age_years,INT64,year,fagecomb,99,
birth,2018,father_age_years,INT64,year,fagecomb,99,
birth,2019,father_age_years,INT64,year,fagecomb,99,
birth,2020,father_age_years,INT64,year,fagecomb,99,
birth,2021,father_age_years,INT64,year,fagecomb,99,
birth,2022,father_age_years,INT64,year,fagecomb,99,
birth,2023,father_age_years,INT64,year,fagecomb,99,
birth,2024,father_age_years,INT64,year,fagecomb,99,
birth,1968,father_race_code,STRING,,frace,,1968-2013
birth,1970,father_race_code,STRING,,frace,,1968-2013
birth,1971,father_race_code,STRING,,frace,,1968-2013
birth,1972,father_race_code,STRING,,frace,,1968-2013
birth,1973,father_race_code,STRING,,frace,,1968-2013
birth,1974,father_race_code,STRING,,frace,,1968-2013
birth,1975,father_race_code,STRING,,frace,,1968-2013
birth,1976,father_race_code,STRING,,frace,,1968-2013
birth,1977,father_race_code,STRING,,frace,,1968-2013
birth,1978,father_race_code,STRING,,frace,,1968-2013
birth,1979,father_race_code,STRING,,frace,,1968-2013
birth,1980,father_race_code,STRING,,frace,,1968-2013
birth,1981,father_race_code,STRING,,frace,,1968-2013
birth,1982,father_race_code,STRING,,frace,,1968-2013
birth,1983,father_race_code,STRING,,frace,,1968-2013
birth,1984,father_race_code,STRING,,frace,,1968-2013
birth,1985,father_race_code,STRING,,frace,,1968-2013
birth,1986,father_race_code,STRING,,frace,,1968-2013
birth,1987,father_race_code,STRING,,frace,,1968-2013
birth,1988,father_race_code,STRING,,frace,,1968-2013
birth,1989,father_race_code,STRING,,frace,,1968-2013
birth,1990,father_race_code,STRING,,frace,,1968-2013
birth,1991,father_race_code,STRING,,frace,,1968-2013
birth,1992,father_race_code,STRING,,frace,,1968-2013
birth,1993,father_race_code,STRING,,frace,,1968-2013
birth,1994,father_race_code,STRING,,frace,,1968-2013
birth,1995,father_race_code,STRING,,frace,,1968-2013
birth,1996,father_race_code,STRING,,frace,,1968-2013
birth,1997,father_race_code,STRING,,frace,,1968-2013
birth,1998,father_race_code,STRING,,frace,,1968-2013
birth,1999,father_race_code,STRING,,frace,,1968-2013
birth,2000,father_race_code,STRING,,frace,,1968-2013
birth,2001,father_race_code,STRING,,frace,,1968-2013
birth,2002,father_race_code,STRING,,frace,,1968-2013
birth,2003,father_race_code,STRING,,frace,,1968-2013
birth,2004,father_race_code,STRING,,frace,,1968-2013
birth,2005,father_race_code,STRING,,frace,,1968-2013
birth,2006,father_race_code,STRING,,frace,,1968-2013
birth,2007,father_race_code,STRING,,frace,,1968-2013
birth,2008,father_race_code,STRING,,frace,,1968-2013
birth,2009,father_race_code,STRING,,frace,,1968-2013
birth,2010,father_race_code,STRING,,frace,,1968-2013
birth,2011,father_race_code,STRING,,frace,,1968-2013
birth,2012,father_race_code,STRING,,frace,,1968-2013
birth,2013,father_race_code,STRING,,frace,,1968-2013
birth,2014,father_race_code,STRING,,,,1968-2013
birth,2015,father_race_code,STRING,,,,1968-2013
birth,2016,father_race_code,STRING,,,,1968-2013
birth,2017,father_race_code,STRING,,,,1968-2013
birth,2018,father_race_code,STRING,,,,1968-2013
birth,2019,father_race_code,STRING,,,,1968-2013
birth,2020,father_race_code,STRING,,,,1968-2013
birth,2021,father_race_code,STRING,,,,1968-2013
birth,2022,father_race_code,STRING,,,,1968-2013
birth,2023,father_race_code,STRING,,,,1968-2013
birth,2024,father_race_code,STRING,,,,1968-2013
birth,1968,father_race_recode_6,STRING,,,,2014+
birth,1970,father_race_recode_6,STRING,,,,2014+
birth,1971,father_race_recode_6,STRING,,,,2014+
birth,1972,father_race_recode_6,STRING,,,,2014+
birth,1973,father_race_recode_6,STRING,,,,2014+
birth,1974,father_race_recode_6,STRING,,,,2014+
birth,1975,father_race_recode_6,STRING,,,,2014+
birth,1976,father_race_recode_6,STRING,,,,2014+
birth,1977,father_race_recode_6,STRING,,,,2014+
birth,1978,father_race_recode_6,STRING,,,,2014+
birth,1979,father_race_recode_6,STRING,,,,2014+
birth,1980,father_race_recode_6,STRING,,,,2014+
birth,1981,father_race_recode_6,STRING,,,,2014+
birth,1982,father_race_recode_6,STRING,,,,2014+
birth,1983,father_race_recode_6,STRING,,,,2014+
birth,1984,father_race_recode_6,STRING,,,,2014+
birth,1985,father_race_recode_6,STRING,,,,2014+
birth,1986,father_race_recode_6,STRING,,,,2014+
birth,1987,father_race_recode_6,STRING,,,,2014+
birth,1988,father_race_recode_6,STRING,,,,2014+
birth,1989,father_race_recode_6,STRING,,,,2014+
birth,1990,father_race_recode_6,STRING,,,,2014+
birth,1991,father_race_recode_6,STRING,,,,2014+
birth,1992,father_race_recode_6,STRING,,,,2014+
birth,1993,father_race_recode_6,STRING,,,,2014+
birth,1994,father_race_recode_6,STRING,,,,2014+
birth,1995,father_race_recode_6,STRING,,,,2014+
birth,1996,father_race_recode_6,STRING,,,,2014+
birth,1997,father_race_recode_6,STRING,,,,2014+
birth,1998,father_race_recode_6,STRING,,,,2014+
birth,1999,father_race_recode_6,STRING,,,,2014+
birth,2000,father_race_recode_6,STRING,,,,2014+
birth,2001,father_race_recode_6,STRING,,,,2014+
birth,2002,father_race_recode_6,STRING,,,,2014+
birth,2003,father_race_recode_6,STRING,,,,2014+
birth,2004,father_race_recode_6,STRING,,,,2014+
birth,2005,father_race_recode_6,STRING,,,,2014+
birth,2006,father_race_recode_6,STRING,,,,2014+
birth,2007,father_race_recode_6,STRING,,,,2014+
birth,2008,father_race_recode_6,STRING,,,,2014+
birth,2009,father_race_recode_6,STRING,,,,2014+
birth,2010,father_race_recode_6,STRING,,,,2014+
birth,2011,father_race_recode_6,STRING,,,,2014+
birth,2012,father_race_recode_6,STRING,,,,2014+
birth,2013,father_race_recode_6,STRING,,,,2014+
birth,2014,father_race_recode_6,STRING,,frace6,,2014+
birth,2015,father_race_recode_6,STRING,,frace6,,2014+
birth,2016,father_race_recode_6,STRING,,frace6,,2014+
birth,2017,father_race_recode_6,STRING,,frace6,,2014+
birth,2018,father_race_recode_6,STRING,,frace6,,2014+
birth,2019,father_race_recode_6,STRING,,frace6,,2014+
birth,2020,father_race_recode_6,STRING,,frace6,,2014+
birth,2021,father_race_recode_6,STRING,,frace6,,2014+
birth,2022,father_race_recode_6,STRING,,frace6,,2014+
birth,2023,father_race_recode_6,STRING,,frace6,,2014+
birth,2024,father_race_recode_6,STRING,,frace6,,2014+
birth,1968,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1970,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1971,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1972,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1973,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1974,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1975,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1976,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1977,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1978,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1979,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1980,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1981,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1982,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1983,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1984,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1985,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1986,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1987,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1988,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1989,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1990,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1991,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1992,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1993,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1994,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1995,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1996,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1997,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1998,live_birth_order,INT64,,dlivord,99,count of live births to this mother
birth,1999,live_birth_order,INT64,,dlivord,99,count of live births to this mother
